time,V_MG
1.6784,684.05
1.6785,684.07
1.6786,684.09
1.6787,684.11
1.6788,684.12
1.6789,684.14
1.679,684.16
1.6791,684.18
1.6792,684.2
1.6793,684.22
1.6794,684.24
1.6795,684.26
1.6796,684.28
1.6797,684.3
1.6798,684.32
1.6799,684.34
1.68,684.36
1.6801,684.38
1.6802,684.4
1.6803,684.42
1.6804,684.44
1.6805,684.46
1.6806,684.47
1.6807,684.49
1.6808,684.51
1.6809,684.53
1.681,684.55
1.6811,684.57
1.6812,684.59
1.6813,684.61
1.6814,684.63
1.6815,684.65
1.6816,684.67
1.6817,684.68
1.6818,684.7
1.6819,684.72
1.682,684.74
1.6821,684.76
1.6822,684.78
1.6823,684.8
1.6824,684.82
1.6825,684.84
1.6826,684.85
1.6827,684.87
1.6828,684.89
1.6829,684.91
1.683,684.93
1.6831,684.95
1.6832,684.97
1.6833,684.98
1.6834,685
1.6835,685.02
1.6836,685.04
1.6837,685.06
1.6838,685.08
1.6839,685.1
1.684,685.11
1.6841,685.13
1.6842,685.15
1.6843,685.17
1.6844,685.19
1.6845,685.21
1.6846,685.22
1.6847,685.24
1.6848,685.26
1.6849,685.28
1.685,685.3
1.6851,685.32
1.6852,685.33
1.6853,685.35
1.6854,685.37
1.6855,685.39
1.6856,685.41
1.6857,685.42
1.6858,685.44
1.6859,685.46
1.686,685.48
1.6861,685.5
1.6862,685.51
1.6863,685.53
1.6864,685.55
1.6865,685.57
1.6866,685.59
1.6867,685.6
1.6868,685.62
1.6869,685.64
1.687,685.66
1.6871,685.67
1.6872,685.69
1.6873,685.71
1.6874,685.73
1.6875,685.75
1.6876,685.76
1.6877,685.78
1.6878,685.8
1.6879,685.82
1.688,685.83
1.6881,685.85
1.6882,685.87
1.6883,685.89
1.6884,685.9
1.6885,685.92
1.6886,685.94
1.6887,685.96
1.6888,685.97
1.6889,685.99
1.689,686.01
1.6891,686.03
1.6892,686.04
1.6893,686.06
1.6894,686.08
1.6895,686.1
1.6896,686.11
1.6897,686.13
1.6898,686.15
1.6899,686.16
1.69,686.18
1.6901,686.2
1.6902,686.22
1.6903,686.23
1.6904,686.25
1.6905,686.27
1.6906,686.28
1.6907,686.3
1.6908,686.32
1.6909,686.33
1.691,686.35
1.6911,686.37
1.6912,686.39
1.6913,686.4
1.6914,686.42
1.6915,686.44
1.6916,686.45
1.6917,686.47
1.6918,686.49
1.6919,686.5
1.692,686.52
1.6921,686.54
1.6922,686.55
1.6923,686.57
1.6924,686.59
1.6925,686.6
1.6926,686.62
1.6927,686.64
1.6928,686.65
1.6929,686.67
1.693,686.69
1.6931,686.7
1.6932,686.72
1.6933,686.74
1.6934,686.75
1.6935,686.77
1.6936,686.79
1.6937,686.8
1.6938,686.82
1.6939,686.83
1.694,686.85
1.6941,686.87
1.6942,686.88
1.6943,686.9
1.6944,686.92
1.6945,686.93
1.6946,686.95
1.6947,686.96
1.6948,686.98
1.6949,687
1.695,687.01
1.6951,687.03
1.6952,687.05
1.6953,687.06
1.6954,687.08
1.6955,687.09
1.6956,687.11
1.6957,687.13
1.6958,687.14
1.6959,687.16
1.696,687.17
1.6961,687.19
1.6962,687.21
1.6963,687.22
1.6964,687.24
1.6965,687.25
1.6966,687.27
1.6967,687.28
1.6968,687.3
1.6969,687.32
1.697,687.33
1.6971,687.35
1.6972,687.36
1.6973,687.38
1.6974,687.39
1.6975,687.41
1.6976,687.43
1.6977,687.44
1.6978,687.46
1.6979,687.47
1.698,687.49
1.6981,687.5
1.6982,687.52
1.6983,687.54
1.6984,687.55
1.6985,687.57
1.6986,687.58
1.6987,687.6
1.6988,687.61
1.6989,687.63
1.699,687.64
1.6991,687.66
1.6992,687.67
1.6993,687.69
1.6994,687.7
1.6995,687.72
1.6996,687.74
1.6997,687.75
1.6998,687.77
1.6999,687.78
1.7,687.8
1.7001,687.81
1.7002,687.83
1.7003,687.84
1.7004,687.86
1.7005,687.87
1.7006,687.89
1.7007,687.9
1.7008,687.92
1.7009,687.93
1.701,687.95
1.7011,687.96
1.7012,687.98
1.7013,687.99
1.7014,688.01
1.7015,688.02
1.7016,688.04
1.7017,688.05
1.7018,688.07
1.7019,688.08
1.702,688.1
1.7021,688.11
1.7022,688.13
1.7023,688.14
1.7024,688.16
1.7025,688.17
1.7026,688.19
1.7027,688.2
1.7028,688.21
1.7029,688.23
1.703,688.24
1.7031,688.26
1.7032,688.27
1.7033,688.29
1.7034,688.3
1.7035,688.32
1.7036,688.33
1.7037,688.35
1.7038,688.36
1.7039,688.37
1.704,688.39
1.7041,688.4
1.7042,688.42
1.7043,688.43
1.7044,688.45
1.7045,688.46
1.7046,688.48
1.7047,688.49
1.7048,688.5
1.7049,688.52
1.705,688.53
1.7051,688.55
1.7052,688.56
1.7053,688.58
1.7054,688.59
1.7055,688.6
1.7056,688.62
1.7057,688.63
1.7058,688.65
1.7059,688.66
1.706,688.68
1.7061,688.69
1.7062,688.7
1.7063,688.72
1.7064,688.73
1.7065,688.75
1.7066,688.76
1.7067,688.77
1.7068,688.79
1.7069,688.8
1.707,688.82
1.7071,688.83
1.7072,688.84
1.7073,688.86
1.7074,688.87
1.7075,688.89
1.7076,688.9
1.7077,688.91
1.7078,688.93
1.7079,688.94
1.708,688.95
1.7081,688.97
1.7082,688.98
1.7083,689
1.7084,689.01
1.7085,689.02
1.7086,689.04
1.7087,689.05
1.7088,689.06
1.7089,689.08
1.709,689.09
1.7091,689.11
1.7092,689.12
1.7093,689.13
1.7094,689.15
1.7095,689.16
1.7096,689.17
1.7097,689.19
1.7098,689.2
1.7099,689.21
1.71,689.23
1.7101,689.24
1.7102,689.25
1.7103,689.27
1.7104,689.28
1.7105,689.29
1.7106,689.31
1.7107,689.32
1.7108,689.33
1.7109,689.35
1.711,689.36
1.7111,689.37
1.7112,689.39
1.7113,689.4
1.7114,689.41
1.7115,689.43
1.7116,689.44
1.7117,689.45
1.7118,689.47
1.7119,689.48
1.712,689.49
1.7121,689.51
1.7122,689.52
1.7123,689.53
1.7124,689.55
1.7125,689.56
1.7126,689.57
1.7127,689.58
1.7128,689.6
1.7129,689.61
1.713,689.62
1.7131,689.64
1.7132,689.65
1.7133,689.66
1.7134,689.67
1.7135,689.69
1.7136,689.7
1.7137,689.71
1.7138,689.73
1.7139,689.74
1.714,689.75
1.7141,689.76
1.7142,689.78
1.7143,689.79
1.7144,689.8
1.7145,689.82
1.7146,689.83
1.7147,689.84
1.7148,689.85
1.7149,689.87
1.715,689.88
1.7151,689.89
1.7152,689.9
1.7153,689.92
1.7154,689.93
1.7155,689.94
1.7156,689.96
1.7157,689.97
1.7158,689.98
1.7159,689.99
1.716,690.01
1.7161,690.02
1.7162,690.03
1.7163,690.04
1.7164,690.06
1.7165,690.07
1.7166,690.08
1.7167,690.09
1.7168,690.1
1.7169,690.12
1.717,690.13
1.7171,690.14
1.7172,690.15
1.7173,690.17
1.7174,690.18
1.7175,690.19
1.7176,690.2
1.7177,690.22
1.7178,690.23
1.7179,690.24
1.718,690.25
1.7181,690.26
1.7182,690.28
1.7183,690.29
1.7184,690.3
1.7185,690.31
1.7186,690.33
1.7187,690.34
1.7188,690.35
1.7189,690.36
1.719,690.37
1.7191,690.39
1.7192,690.4
1.7193,690.41
1.7194,690.42
1.7195,690.43
1.7196,690.45
1.7197,690.46
1.7198,690.47
1.7199,690.48
1.72,690.49
1.7201,690.51
1.7202,690.52
1.7203,690.53
1.7204,690.54
1.7205,690.55
1.7206,690.56
1.7207,690.58
1.7208,690.59
1.7209,690.6
1.721,690.61
1.7211,690.62
1.7212,690.64
1.7213,690.65
1.7214,690.66
1.7215,690.67
1.7216,690.68
1.7217,690.69
1.7218,690.71
1.7219,690.72
1.722,690.73
1.7221,690.74
1.7222,690.75
1.7223,690.76
1.7224,690.78
1.7225,690.79
1.7226,690.8
1.7227,690.81
1.7228,690.82
1.7229,690.83
1.723,690.84
1.7231,690.86
1.7232,690.87
1.7233,690.88
1.7234,690.89
1.7235,690.9
1.7236,690.91
1.7237,690.92
1.7238,690.94
1.7239,690.95
1.724,690.96
1.7241,690.97
1.7242,690.98
1.7243,690.99
1.7244,691
1.7245,691.01
1.7246,691.03
1.7247,691.04
1.7248,691.05
1.7249,691.06
1.725,691.07
1.7251,691.08
1.7252,691.09
1.7253,691.1
1.7254,691.12
1.7255,691.13
1.7256,691.14
1.7257,691.15
1.7258,691.16
1.7259,691.17
1.726,691.18
1.7261,691.19
1.7262,691.2
1.7263,691.22
1.7264,691.23
1.7265,691.24
1.7266,691.25
1.7267,691.26
1.7268,691.27
1.7269,691.28
1.727,691.29
1.7271,691.3
1.7272,691.31
1.7273,691.32
1.7274,691.34
1.7275,691.35
1.7276,691.36
1.7277,691.37
1.7278,691.38
1.7279,691.39
1.728,691.4
1.7281,691.41
1.7282,691.42
1.7283,691.43
1.7284,691.44
1.7285,691.45
1.7286,691.47
1.7287,691.48
1.7288,691.49
1.7289,691.5
1.729,691.51
1.7291,691.52
1.7292,691.53
1.7293,691.54
1.7294,691.55
1.7295,691.56
1.7296,691.57
1.7297,691.58
1.7298,691.59
1.7299,691.6
1.73,691.61
1.7301,691.62
1.7302,691.64
1.7303,691.65
1.7304,691.66
1.7305,691.67
1.7306,691.68
1.7307,691.69
1.7308,691.7
1.7309,691.71
1.731,691.72
1.7311,691.73
1.7312,691.74
1.7313,691.75
1.7314,691.76
1.7315,691.77
1.7316,691.78
1.7317,691.79
1.7318,691.8
1.7319,691.81
1.732,691.82
1.7321,691.83
1.7322,691.84
1.7323,691.85
1.7324,691.86
1.7325,691.87
1.7326,691.88
1.7327,691.89
1.7328,691.9
1.7329,691.91
1.733,691.92
1.7331,691.93
1.7332,691.94
1.7333,691.95
1.7334,691.96
1.7335,691.98
1.7336,691.99
1.7337,692
1.7338,692.01
1.7339,692.02
1.734,692.03
1.7341,692.04
1.7342,692.05
1.7343,692.06
1.7344,692.07
1.7345,692.08
1.7346,692.09
1.7347,692.1
1.7348,692.11
1.7349,692.12
1.735,692.12
1.7351,692.13
1.7352,692.14
1.7353,692.15
1.7354,692.16
1.7355,692.17
1.7356,692.18
1.7357,692.19
1.7358,692.2
1.7359,692.21
1.736,692.22
1.7361,692.23
1.7362,692.24
1.7363,692.25
1.7364,692.26
1.7365,692.27
1.7366,692.28
1.7367,692.29
1.7368,692.3
1.7369,692.31
1.737,692.32
1.7371,692.33
1.7372,692.34
1.7373,692.35
1.7374,692.36
1.7375,692.37
1.7376,692.38
1.7377,692.39
1.7378,692.4
1.7379,692.41
1.738,692.42
1.7381,692.43
1.7382,692.44
1.7383,692.45
1.7384,692.45
1.7385,692.46
1.7386,692.47
1.7387,692.48
1.7388,692.49
1.7389,692.5
1.739,692.51
1.7391,692.52
1.7392,692.53
1.7393,692.54
1.7394,692.55
1.7395,692.56
1.7396,692.57
1.7397,692.58
1.7398,692.59
1.7399,692.6
1.74,692.61
1.7401,692.61
1.7402,692.62
1.7403,692.63
1.7404,692.64
1.7405,692.65
1.7406,692.66
1.7407,692.67
1.7408,692.68
1.7409,692.69
1.741,692.7
1.7411,692.71
1.7412,692.72
1.7413,692.73
1.7414,692.73
1.7415,692.74
1.7416,692.75
1.7417,692.76
1.7418,692.77
1.7419,692.78
1.742,692.79
1.7421,692.8
1.7422,692.81
1.7423,692.82
1.7424,692.83
1.7425,692.83
1.7426,692.84
1.7427,692.85
1.7428,692.86
1.7429,692.87
1.743,692.88
1.7431,692.89
1.7432,692.9
1.7433,692.91
1.7434,692.92
1.7435,692.92
1.7436,692.93
1.7437,692.94
1.7438,692.95
1.7439,692.96
1.744,692.97
1.7441,692.98
1.7442,692.99
1.7443,693
1.7444,693
1.7445,693.01
1.7446,693.02
1.7447,693.03
1.7448,693.04
1.7449,693.05
1.745,693.06
1.7451,693.07
1.7452,693.07
1.7453,693.08
1.7454,693.09
1.7455,693.1
1.7456,693.11
1.7457,693.12
1.7458,693.13
1.7459,693.14
1.746,693.14
1.7461,693.15
1.7462,693.16
1.7463,693.17
1.7464,693.18
1.7465,693.19
1.7466,693.2
1.7467,693.2
1.7468,693.21
1.7469,693.22
1.747,693.23
1.7471,693.24
1.7472,693.25
1.7473,693.26
1.7474,693.26
1.7475,693.27
1.7476,693.28
1.7477,693.29
1.7478,693.3
1.7479,693.31
1.748,693.31
1.7481,693.32
1.7482,693.33
1.7483,693.34
1.7484,693.35
1.7485,693.36
1.7486,693.37
1.7487,693.37
1.7488,693.38
1.7489,693.39
1.749,693.4
1.7491,693.41
1.7492,693.42
1.7493,693.42
1.7494,693.43
1.7495,693.44
1.7496,693.45
1.7497,693.46
1.7498,693.47
1.7499,693.47
1.75,693.48
1.7501,693.49
1.7502,693.5
1.7503,693.51
1.7504,693.51
1.7505,693.52
1.7506,693.53
1.7507,693.54
1.7508,693.55
1.7509,693.56
1.751,693.56
1.7511,693.57
1.7512,693.58
1.7513,693.59
1.7514,693.6
1.7515,693.6
1.7516,693.61
1.7517,693.62
1.7518,693.63
1.7519,693.64
1.752,693.64
1.7521,693.65
1.7522,693.66
1.7523,693.67
1.7524,693.68
1.7525,693.68
1.7526,693.69
1.7527,693.7
1.7528,693.71
1.7529,693.72
1.753,693.72
1.7531,693.73
1.7532,693.74
1.7533,693.75
1.7534,693.76
1.7535,693.76
1.7536,693.77
1.7537,693.78
1.7538,693.79
1.7539,693.8
1.754,693.8
1.7541,693.81
1.7542,693.82
1.7543,693.83
1.7544,693.83
1.7545,693.84
1.7546,693.85
1.7547,693.86
1.7548,693.87
1.7549,693.87
1.755,693.88
1.7551,693.89
1.7552,693.9
1.7553,693.9
1.7554,693.91
1.7555,693.92
1.7556,693.93
1.7557,693.93
1.7558,693.94
1.7559,693.95
1.756,693.96
1.7561,693.97
1.7562,693.97
1.7563,693.98
1.7564,693.99
1.7565,694
1.7566,694
1.7567,694.01
1.7568,694.02
1.7569,694.03
1.757,694.03
1.7571,694.04
1.7572,694.05
1.7573,694.06
1.7574,694.06
1.7575,694.07
1.7576,694.08
1.7577,694.09
1.7578,694.09
1.7579,694.1
1.758,694.11
1.7581,694.12
1.7582,694.12
1.7583,694.13
1.7584,694.14
1.7585,694.15
1.7586,694.15
1.7587,694.16
1.7588,694.17
1.7589,694.18
1.759,694.18
1.7591,694.19
1.7592,694.2
1.7593,694.2
1.7594,694.21
1.7595,694.22
1.7596,694.23
1.7597,694.23
1.7598,694.24
1.7599,694.25
1.76,694.26
1.7601,694.26
1.7602,694.27
1.7603,694.28
1.7604,694.28
1.7605,694.29
1.7606,694.3
1.7607,694.31
1.7608,694.31
1.7609,694.32
1.761,694.33
1.7611,694.34
1.7612,694.34
1.7613,694.35
1.7614,694.36
1.7615,694.36
1.7616,694.37
1.7617,694.38
1.7618,694.39
1.7619,694.39
1.762,694.4
1.7621,694.41
1.7622,694.41
1.7623,694.42
1.7624,694.43
1.7625,694.43
1.7626,694.44
1.7627,694.45
1.7628,694.46
1.7629,694.46
1.763,694.47
1.7631,694.48
1.7632,694.48
1.7633,694.49
1.7634,694.5
1.7635,694.5
1.7636,694.51
1.7637,694.52
1.7638,694.53
1.7639,694.53
1.764,694.54
1.7641,694.55
1.7642,694.55
1.7643,694.56
1.7644,694.57
1.7645,694.57
1.7646,694.58
1.7647,694.59
1.7648,694.59
1.7649,694.6
1.765,694.61
1.7651,694.62
1.7652,694.62
1.7653,694.63
1.7654,694.64
1.7655,694.64
1.7656,694.65
1.7657,694.66
1.7658,694.66
1.7659,694.67
1.766,694.68
1.7661,694.68
1.7662,694.69
1.7663,694.7
1.7664,694.7
1.7665,694.71
1.7666,694.72
1.7667,694.72
1.7668,694.73
1.7669,694.74
1.767,694.74
1.7671,694.75
1.7672,694.76
1.7673,694.76
1.7674,694.77
1.7675,694.78
1.7676,694.78
1.7677,694.79
1.7678,694.8
1.7679,694.8
1.768,694.81
1.7681,694.82
1.7682,694.82
1.7683,694.83
1.7684,694.84
1.7685,694.84
1.7686,694.85
1.7687,694.86
1.7688,694.86
1.7689,694.87
1.769,694.88
1.7691,694.88
1.7692,694.89
1.7693,694.89
1.7694,694.9
1.7695,694.91
1.7696,694.91
1.7697,694.92
1.7698,694.93
1.7699,694.93
1.77,694.94
1.7701,694.95
1.7702,694.95
1.7703,694.96
1.7704,694.97
1.7705,694.97
1.7706,694.98
1.7707,694.98
1.7708,694.99
1.7709,695
1.771,695
1.7711,695.01
1.7712,695.02
1.7713,695.02
1.7714,695.03
1.7715,695.04
1.7716,695.04
1.7717,695.05
1.7718,695.05
1.7719,695.06
1.772,695.07
1.7721,695.07
1.7722,695.08
1.7723,695.09
1.7724,695.09
1.7725,695.1
1.7726,695.1
1.7727,695.11
1.7728,695.12
1.7729,695.12
1.773,695.13
1.7731,695.14
1.7732,695.14
1.7733,695.15
1.7734,695.15
1.7735,695.16
1.7736,695.17
1.7737,695.17
1.7738,695.18
1.7739,695.18
1.774,695.19
1.7741,695.2
1.7742,695.2
1.7743,695.21
1.7744,695.21
1.7745,695.22
1.7746,695.23
1.7747,695.23
1.7748,695.24
1.7749,695.25
1.775,695.25
1.7751,695.26
1.7752,695.26
1.7753,695.27
1.7754,695.28
1.7755,695.28
1.7756,695.29
1.7757,695.29
1.7758,695.3
1.7759,695.31
1.776,695.31
1.7761,695.32
1.7762,695.32
1.7763,695.33
1.7764,695.33
1.7765,695.34
1.7766,695.35
1.7767,695.35
1.7768,695.36
1.7769,695.36
1.777,695.37
1.7771,695.38
1.7772,695.38
1.7773,695.39
1.7774,695.39
1.7775,695.4
1.7776,695.41
1.7777,695.41
1.7778,695.42
1.7779,695.42
1.778,695.43
1.7781,695.43
1.7782,695.44
1.7783,695.45
1.7784,695.45
1.7785,695.46
1.7786,695.46
1.7787,695.47
1.7788,695.47
1.7789,695.48
1.779,695.49
1.7791,695.49
1.7792,695.5
1.7793,695.5
1.7794,695.51
1.7795,695.52
1.7796,695.52
1.7797,695.53
1.7798,695.53
1.7799,695.54
1.78,695.54
1.7801,695.55
1.7802,695.55
1.7803,695.56
1.7804,695.57
1.7805,695.57
1.7806,695.58
1.7807,695.58
1.7808,695.59
1.7809,695.59
1.781,695.6
1.7811,695.61
1.7812,695.61
1.7813,695.62
1.7814,695.62
1.7815,695.63
1.7816,695.63
1.7817,695.64
1.7818,695.64
1.7819,695.65
1.782,695.66
1.7821,695.66
1.7822,695.67
1.7823,695.67
1.7824,695.68
1.7825,695.68
1.7826,695.69
1.7827,695.69
1.7828,695.7
1.7829,695.7
1.783,695.71
1.7831,695.72
1.7832,695.72
1.7833,695.73
1.7834,695.73
1.7835,695.74
1.7836,695.74
1.7837,695.75
1.7838,695.75
1.7839,695.76
1.784,695.76
1.7841,695.77
1.7842,695.78
1.7843,695.78
1.7844,695.79
1.7845,695.79
1.7846,695.8
1.7847,695.8
1.7848,695.81
1.7849,695.81
1.785,695.82
1.7851,695.82
1.7852,695.83
1.7853,695.83
1.7854,695.84
1.7855,695.84
1.7856,695.85
1.7857,695.86
1.7858,695.86
1.7859,695.87
1.786,695.87
1.7861,695.88
1.7862,695.88
1.7863,695.89
1.7864,695.89
1.7865,695.9
1.7866,695.9
1.7867,695.91
1.7868,695.91
1.7869,695.92
1.787,695.92
1.7871,695.93
1.7872,695.93
1.7873,695.94
1.7874,695.94
1.7875,695.95
1.7876,695.95
1.7877,695.96
1.7878,695.96
1.7879,695.97
1.788,695.98
1.7881,695.98
1.7882,695.99
1.7883,695.99
1.7884,696
1.7885,696
1.7886,696.01
1.7887,696.01
1.7888,696.02
1.7889,696.02
1.789,696.03
1.7891,696.03
1.7892,696.04
1.7893,696.04
1.7894,696.05
1.7895,696.05
1.7896,696.06
1.7897,696.06
1.7898,696.07
1.7899,696.07
1.79,696.08
1.7901,696.08
1.7902,696.09
1.7903,696.09
1.7904,696.1
1.7905,696.1
1.7906,696.11
1.7907,696.11
1.7908,696.12
1.7909,696.12
1.791,696.13
1.7911,696.13
1.7912,696.14
1.7913,696.14
1.7914,696.15
1.7915,696.15
1.7916,696.16
1.7917,696.16
1.7918,696.17
1.7919,696.17
1.792,696.18
1.7921,696.18
1.7922,696.18
1.7923,696.19
1.7924,696.19
1.7925,696.2
1.7926,696.2
1.7927,696.21
1.7928,696.21
1.7929,696.22
1.793,696.22
1.7931,696.23
1.7932,696.23
1.7933,696.24
1.7934,696.24
1.7935,696.25
1.7936,696.25
1.7937,696.26
1.7938,696.26
1.7939,696.27
1.794,696.27
1.7941,696.28
1.7942,696.28
1.7943,696.29
1.7944,696.29
1.7945,696.3
1.7946,696.3
1.7947,696.3
1.7948,696.31
1.7949,696.31
1.795,696.32
1.7951,696.32
1.7952,696.33
1.7953,696.33
1.7954,696.34
1.7955,696.34
1.7956,696.35
1.7957,696.35
1.7958,696.36
1.7959,696.36
1.796,696.37
1.7961,696.37
1.7962,696.37
1.7963,696.38
1.7964,696.38
1.7965,696.39
1.7966,696.39
1.7967,696.4
1.7968,696.4
1.7969,696.41
1.797,696.41
1.7971,696.42
1.7972,696.42
1.7973,696.43
1.7974,696.43
1.7975,696.43
1.7976,696.44
1.7977,696.44
1.7978,696.45
1.7979,696.45
1.798,696.46
1.7981,696.46
1.7982,696.47
1.7983,696.47
1.7984,696.48
1.7985,696.48
1.7986,696.48
1.7987,696.49
1.7988,696.49
1.7989,696.5
1.799,696.5
1.7991,696.51
1.7992,696.51
1.7993,696.52
1.7994,696.52
1.7995,696.52
1.7996,696.53
1.7997,696.53
1.7998,696.54
1.7999,696.54
1.8,696.55
1.8001,696.55
1.8002,696.56
1.8003,696.56
1.8004,696.56
1.8005,696.57
1.8006,696.57
1.8007,696.58
1.8008,696.58
1.8009,696.59
1.801,696.59
1.8011,696.59
1.8012,696.6
1.8013,696.6
1.8014,696.61
1.8015,696.61
1.8016,696.62
1.8017,696.62
1.8018,696.62
1.8019,696.63
1.802,696.63
1.8021,696.64
1.8022,696.64
1.8023,696.65
1.8024,696.65
1.8025,696.66
1.8026,696.66
1.8027,696.66
1.8028,696.67
1.8029,696.67
1.803,696.68
1.8031,696.68
1.8032,696.68
1.8033,696.69
1.8034,696.69
1.8035,696.7
1.8036,696.7
1.8037,696.71
1.8038,696.71
1.8039,696.71
1.804,696.72
1.8041,696.72
1.8042,696.73
1.8043,696.73
1.8044,696.74
1.8045,696.74
1.8046,696.74
1.8047,696.75
1.8048,696.75
1.8049,696.76
1.805,696.76
1.8051,696.76
1.8052,696.77
1.8053,696.77
1.8054,696.78
1.8055,696.78
1.8056,696.79
1.8057,696.79
1.8058,696.79
1.8059,696.8
1.806,696.8
1.8061,696.81
1.8062,696.81
1.8063,696.81
1.8064,696.82
1.8065,696.82
1.8066,696.83
1.8067,696.83
1.8068,696.83
1.8069,696.84
1.807,696.84
1.8071,696.85
1.8072,696.85
1.8073,696.85
1.8074,696.86
1.8075,696.86
1.8076,696.87
1.8077,696.87
1.8078,696.87
1.8079,696.88
1.808,696.88
1.8081,696.89
1.8082,696.89
1.8083,696.89
1.8084,696.9
1.8085,696.9
1.8086,696.91
1.8087,696.91
1.8088,696.91
1.8089,696.92
1.809,696.92
1.8091,696.93
1.8092,696.93
1.8093,696.93
1.8094,696.94
1.8095,696.94
1.8096,696.95
1.8097,696.95
1.8098,696.95
1.8099,696.96
1.81,696.96
1.8101,696.96
1.8102,696.97
1.8103,696.97
1.8104,696.98
1.8105,696.98
1.8106,696.98
1.8107,696.99
1.8108,696.99
1.8109,697
1.811,697
1.8111,697
1.8112,697.01
1.8113,697.01
1.8114,697.01
1.8115,697.02
1.8116,697.02
1.8117,697.03
1.8118,697.03
1.8119,697.03
1.812,697.04
1.8121,697.04
1.8122,697.05
1.8123,697.05
1.8124,697.05
1.8125,697.06
1.8126,697.06
1.8127,697.06
1.8128,697.07
1.8129,697.07
1.813,697.08
1.8131,697.08
1.8132,697.08
1.8133,697.09
1.8134,697.09
1.8135,697.09
1.8136,697.1
1.8137,697.1
1.8138,697.11
1.8139,697.11
1.814,697.11
1.8141,697.12
1.8142,697.12
1.8143,697.12
1.8144,697.13
1.8145,697.13
1.8146,697.13
1.8147,697.14
1.8148,697.14
1.8149,697.15
1.815,697.15
1.8151,697.15
1.8152,697.16
1.8153,697.16
1.8154,697.16
1.8155,697.17
1.8156,697.17
1.8157,697.17
1.8158,697.18
1.8159,697.18
1.816,697.19
1.8161,697.19
1.8162,697.19
1.8163,697.2
1.8164,697.2
1.8165,697.2
1.8166,697.21
1.8167,697.21
1.8168,697.21
1.8169,697.22
1.817,697.22
1.8171,697.23
1.8172,697.23
1.8173,697.23
1.8174,697.24
1.8175,697.24
1.8176,697.24
1.8177,697.25
1.8178,697.25
1.8179,697.25
1.818,697.26
1.8181,697.26
1.8182,697.26
1.8183,697.27
1.8184,697.27
1.8185,697.27
1.8186,697.28
1.8187,697.28
1.8188,697.28
1.8189,697.29
1.819,697.29
1.8191,697.3
1.8192,697.3
1.8193,697.3
1.8194,697.31
1.8195,697.31
1.8196,697.31
1.8197,697.32
1.8198,697.32
1.8199,697.32
1.82,697.33
1.8201,697.33
1.8202,697.33
1.8203,697.34
1.8204,697.34
1.8205,697.34
1.8206,697.35
1.8207,697.35
1.8208,697.35
1.8209,697.36
1.821,697.36
1.8211,697.36
1.8212,697.37
1.8213,697.37
1.8214,697.37
1.8215,697.38
1.8216,697.38
1.8217,697.38
1.8218,697.39
1.8219,697.39
1.822,697.39
1.8221,697.4
1.8222,697.4
1.8223,697.4
1.8224,697.41
1.8225,697.41
1.8226,697.41
1.8227,697.42
1.8228,697.42
1.8229,697.42
1.823,697.43
1.8231,697.43
1.8232,697.43
1.8233,697.44
1.8234,697.44
1.8235,697.44
1.8236,697.45
1.8237,697.45
1.8238,697.45
1.8239,697.46
1.824,697.46
1.8241,697.46
1.8242,697.47
1.8243,697.47
1.8244,697.47
1.8245,697.48
1.8246,697.48
1.8247,697.48
1.8248,697.49
1.8249,697.49
1.825,697.49
1.8251,697.5
1.8252,697.5
1.8253,697.5
1.8254,697.51
1.8255,697.51
1.8256,697.51
1.8257,697.51
1.8258,697.52
1.8259,697.52
1.826,697.52
1.8261,697.53
1.8262,697.53
1.8263,697.53
1.8264,697.54
1.8265,697.54
1.8266,697.54
1.8267,697.55
1.8268,697.55
1.8269,697.55
1.827,697.56
1.8271,697.56
1.8272,697.56
1.8273,697.57
1.8274,697.57
1.8275,697.57
1.8276,697.57
1.8277,697.58
1.8278,697.58
1.8279,697.58
1.828,697.59
1.8281,697.59
1.8282,697.59
1.8283,697.6
1.8284,697.6
1.8285,697.6
1.8286,697.61
1.8287,697.61
1.8288,697.61
1.8289,697.62
1.829,697.62
1.8291,697.62
1.8292,697.62
1.8293,697.63
1.8294,697.63
1.8295,697.63
1.8296,697.64
1.8297,697.64
1.8298,697.64
1.8299,697.65
1.83,697.65
1.8301,697.65
1.8302,697.65
1.8303,697.66
1.8304,697.66
1.8305,697.66
1.8306,697.67
1.8307,697.67
1.8308,697.67
1.8309,697.68
1.831,697.68
1.8311,697.68
1.8312,697.68
1.8313,697.69
1.8314,697.69
1.8315,697.69
1.8316,697.7
1.8317,697.7
1.8318,697.7
1.8319,697.71
1.832,697.71
1.8321,697.71
1.8322,697.71
1.8323,697.72
1.8324,697.72
1.8325,697.72
1.8326,697.73
1.8327,697.73
1.8328,697.73
1.8329,697.73
1.833,697.74
1.8331,697.74
1.8332,697.74
1.8333,697.75
1.8334,697.75
1.8335,697.75
1.8336,697.75
1.8337,697.76
1.8338,697.76
1.8339,697.76
1.834,697.77
1.8341,697.77
1.8342,697.77
1.8343,697.77
1.8344,697.78
1.8345,697.78
1.8346,697.78
1.8347,697.79
1.8348,697.79
1.8349,697.79
1.835,697.79
1.8351,697.8
1.8352,697.8
1.8353,697.8
1.8354,697.81
1.8355,697.81
1.8356,697.81
1.8357,697.81
1.8358,697.82
