time,c1,c2,c3,c4,c5,c6
0.015267,21.102,21.662,21.9,21.695,23.297,22.434
0.015302,21.038,21.596,21.864,21.63,23.226,22.366
0.015336,20.974,21.53,21.812,21.564,23.155,22.298
0.015378,20.897,21.45,21.725,21.484,23.069,22.215
0.015426,20.809,21.36,21.594,21.393,22.972,22.121
0.015461,20.745,21.295,21.559,21.328,22.902,22.054
0.015495,20.682,21.23,21.508,21.264,22.832,21.987
0.015538,20.606,21.152,21.422,21.185,22.747,21.905
0.015586,20.519,21.062,21.292,21.095,22.65,21.813
0.01562,20.456,20.998,21.258,21.031,22.581,21.746
0.015655,20.394,20.934,21.207,20.967,22.512,21.68
0.015697,20.318,20.856,21.123,20.889,22.428,21.599
0.015745,20.233,20.768,20.994,20.801,22.333,21.508
0.01578,20.171,20.705,20.961,20.737,22.265,21.442
0.015815,20.109,20.642,20.911,20.674,22.197,21.376
0.015857,20.034,20.565,20.827,20.597,22.114,21.297
0.015905,19.95,20.478,20.699,20.509,22.02,21.206
0.01594,19.889,20.415,20.667,20.447,21.952,21.141
0.015975,19.828,20.353,20.618,20.384,21.885,21.077
0.016018,19.754,20.277,20.535,20.308,21.803,20.998
0.016066,19.67,20.191,20.408,20.222,21.71,20.909
0.016101,19.61,20.129,20.377,20.16,21.644,20.845
0.016135,19.55,20.067,20.328,20.098,21.577,20.781
0.016178,19.477,19.992,20.246,20.023,21.496,20.703
0.016226,19.394,19.907,20.121,19.938,21.405,20.615
0.016261,19.335,19.846,20.09,19.877,21.339,20.552
0.016296,19.276,19.785,20.042,19.816,21.273,20.488
0.016339,19.204,19.711,19.961,19.742,21.193,20.411
0.016388,19.122,19.627,19.837,19.657,21.103,20.324
0.016422,19.063,19.567,19.807,19.597,21.038,20.262
0.016457,19.005,19.507,19.76,19.537,20.973,20.2
0.0165,18.933,19.433,19.68,19.463,20.894,20.124
0.016549,18.853,19.35,19.556,19.38,20.804,20.038
0.016584,18.795,19.291,19.527,19.321,20.74,19.976
0.016619,18.737,19.232,19.481,19.261,20.676,19.914
0.016662,18.666,19.159,19.402,19.189,20.598,19.839
0.016711,18.587,19.077,19.279,19.107,20.51,19.754
0.016746,18.53,19.018,19.251,19.048,20.447,19.694
0.016781,18.473,18.96,19.206,18.989,20.383,19.633
0.016824,18.403,18.888,19.127,18.918,20.306,19.559
0.016873,18.324,18.807,19.006,18.837,20.219,19.475
0.016908,18.268,18.749,18.978,18.778,20.157,19.415
0.016943,18.211,18.692,18.934,18.72,20.094,19.355
0.016986,18.143,18.621,18.856,18.65,20.018,19.281
0.017035,18.065,18.541,18.736,18.57,19.932,19.199
0.01707,18.009,18.484,18.709,18.512,19.87,19.139
0.017105,17.953,18.427,18.665,18.455,19.809,19.08
0.017148,17.885,18.357,18.589,18.385,19.733,19.008
0.017197,17.809,18.278,18.469,18.306,19.648,18.926
0.017233,17.754,18.221,18.443,18.249,19.587,18.867
0.017268,17.699,18.165,18.4,18.193,19.526,18.809
0.017311,17.632,18.096,18.324,18.124,19.452,18.737
0.01736,17.556,18.018,18.205,18.046,19.368,18.656
0.017396,17.501,17.962,18.18,17.99,19.308,18.599
0.017431,17.447,17.906,18.138,17.934,19.248,18.541
0.017474,17.381,17.838,18.063,17.866,19.175,18.47
0.017524,17.306,17.761,17.945,17.789,19.092,18.39
0.017559,17.252,17.706,17.92,17.734,19.032,18.333
0.017594,17.199,17.651,17.879,17.679,18.973,18.276
0.017638,17.133,17.584,17.805,17.611,18.9,18.207
0.017687,17.059,17.508,17.688,17.535,18.818,18.128
0.017723,17.006,17.454,17.664,17.48,18.76,18.071
0.017758,16.953,17.399,17.623,17.426,18.701,18.015
0.017801,16.889,17.333,17.551,17.36,18.63,17.946
0.017851,16.816,17.258,17.434,17.284,18.549,17.868
0.017886,16.763,17.204,17.411,17.23,18.491,17.813
0.017922,16.711,17.15,17.371,17.177,18.433,17.757
0.017965,16.647,17.085,17.299,17.111,18.363,17.689
0.018015,16.575,17.011,17.184,17.037,18.283,17.612
0.018051,16.523,16.958,17.161,16.984,18.225,17.557
0.018086,16.472,16.905,17.122,16.931,18.169,17.503
0.01813,16.409,16.84,17.051,16.866,18.099,17.435
0.018179,16.337,16.767,16.936,16.792,18.02,17.359
0.018215,16.287,16.714,16.915,16.74,17.963,17.305
0.018251,16.236,16.662,16.876,16.688,17.907,17.251
0.018294,16.173,16.598,16.806,16.624,17.838,17.185
0.018344,16.103,16.526,16.692,16.551,17.76,17.11
0.01838,16.053,16.474,16.671,16.499,17.705,17.056
0.018415,16.003,16.423,16.633,16.448,17.649,17.003
0.018459,15.941,16.359,16.564,16.385,17.581,16.937
0.018509,15.871,16.288,16.451,16.313,17.504,16.863
0.018545,15.822,16.237,16.431,16.262,17.449,16.81
0.01858,15.772,16.186,16.394,16.211,17.394,16.758
0.018624,15.712,16.124,16.325,16.149,17.327,16.693
0.018674,15.643,16.053,16.213,16.078,17.251,16.62
0.01871,15.594,16.003,16.194,16.027,17.197,16.568
0.018746,15.545,15.953,16.157,15.977,17.143,16.516
0.01879,15.485,15.891,16.089,15.916,17.077,16.452
0.01884,15.417,15.821,15.977,15.846,17.001,16.38
0.018876,15.369,15.772,15.959,15.796,16.948,16.328
0.018911,15.32,15.722,15.923,15.746,16.895,16.277
0.018956,15.261,15.661,15.856,15.685,16.829,16.214
0.019006,15.194,15.592,15.745,15.616,16.755,16.143
0.019042,15.146,15.543,15.728,15.567,16.702,16.092
0.019077,15.099,15.495,15.692,15.518,16.65,16.041
0.019122,15.04,15.435,15.626,15.458,16.585,15.979
0.019172,14.974,15.366,15.516,15.39,16.512,15.908
0.019208,14.927,15.318,15.499,15.342,16.46,15.858
0.019244,14.88,15.27,15.465,15.293,16.408,15.808
0.019288,14.822,15.211,15.399,15.234,16.344,15.747
0.019338,14.757,15.143,15.29,15.167,16.271,15.677
0.019374,14.711,15.096,15.274,15.119,16.22,15.628
0.01941,14.664,15.048,15.24,15.071,16.169,15.578
0.019454,14.607,14.99,15.175,15.013,16.106,15.518
0.019505,14.543,14.923,15.067,14.946,16.034,15.449
0.019541,14.497,14.876,15.051,14.899,15.984,15.4
0.019577,14.451,14.829,15.018,14.852,15.933,15.352
0.019621,14.395,14.771,14.954,14.794,15.871,15.292
0.019672,14.331,14.706,14.846,14.728,15.8,15.224
0.019708,14.286,14.659,14.832,14.682,15.75,15.176
0.019744,14.241,14.613,14.799,14.635,15.7,15.128
0.019788,14.185,14.556,14.736,14.578,15.639,15.069
0.019839,14.122,14.491,14.629,14.514,15.569,15.002
0.019875,14.077,14.445,14.615,14.468,15.52,14.954
0.019911,14.033,14.4,14.583,14.422,15.471,14.907
0.019956,13.978,14.343,14.52,14.365,15.41,14.848
0.020006,13.916,14.28,14.414,14.301,15.341,14.782
0.020043,13.872,14.234,14.401,14.256,15.293,14.735
0.020079,13.828,14.189,14.369,14.211,15.244,14.689
0.020123,13.774,14.134,14.307,14.155,15.184,14.631
0.020174,13.712,14.07,14.202,14.092,15.116,14.566
0.02021,13.669,14.026,14.189,14.047,15.068,14.519
0.020247,13.625,13.981,14.158,14.003,15.02,14.473
0.020291,13.572,13.926,14.097,13.948,14.961,14.416
0.020342,13.511,13.864,13.993,13.885,14.894,14.352
0.020378,13.468,13.82,13.981,13.841,14.847,14.306
0.020415,13.426,13.776,13.95,13.797,14.799,14.261
0.020459,13.373,13.722,13.89,13.743,14.741,14.205
0.02051,13.313,13.66,13.786,13.681,14.675,14.141
0.020547,13.271,13.617,13.775,13.638,14.628,14.096
0.020583,13.228,13.574,13.745,13.594,14.582,14.051
0.020628,13.176,13.52,13.685,13.541,14.524,13.996
0.020679,13.117,13.459,13.582,13.48,14.459,13.933
0.020715,13.075,13.417,13.572,13.437,14.412,13.888
0.020751,13.034,13.374,13.543,13.394,14.366,13.844
0.020796,12.982,13.321,13.484,13.341,14.31,13.789
0.020848,12.924,13.261,13.381,13.281,14.245,13.727
0.020884,12.883,13.219,13.371,13.239,14.2,13.683
0.02092,12.842,13.177,13.343,13.197,14.154,13.64
0.020965,12.791,13.124,13.284,13.145,14.098,13.586
0.021017,12.733,13.065,13.182,13.085,14.034,13.524
0.021053,12.693,13.023,13.173,13.043,13.99,13.481
0.021089,12.652,12.982,13.145,13.002,13.945,13.438
0.021134,12.602,12.93,13.088,12.95,13.889,13.385
0.021186,12.545,12.872,12.986,12.892,13.827,13.324
0.021222,12.505,12.831,12.978,12.851,13.782,13.281
0.021259,12.465,12.79,12.951,12.809,13.738,13.239
0.021304,12.415,12.739,12.894,12.759,13.683,13.186
0.021355,12.359,12.681,12.793,12.701,13.621,13.127
0.021392,12.32,12.641,12.785,12.66,13.578,13.084
0.021428,12.28,12.6,12.758,12.619,13.534,13.042
0.021473,12.231,12.55,12.702,12.569,13.48,12.991
0.021525,12.176,12.493,12.602,12.512,13.419,12.932
0.021562,12.137,12.453,12.595,12.472,13.376,12.89
0.021598,12.098,12.413,12.569,12.432,13.333,12.849
0.021643,12.05,12.364,12.513,12.383,13.28,12.797
0.021695,11.995,12.307,12.414,12.326,13.219,12.739
0.021732,11.956,12.268,12.407,12.287,13.176,12.698
0.021768,11.918,12.228,12.382,12.247,13.134,12.657
0.021813,11.871,12.18,12.326,12.198,13.082,12.607
0.021865,11.817,12.124,12.228,12.143,13.022,12.549
0.021902,11.778,12.085,12.222,12.104,12.98,12.509
0.021938,11.741,12.046,12.197,12.065,12.938,12.469
0.021984,11.694,11.998,12.142,12.016,12.886,12.419
0.022036,11.64,11.943,12.044,11.962,12.827,12.362
0.022072,11.603,11.905,12.039,11.923,12.786,12.322
0.022109,11.565,11.866,12.015,11.885,12.745,12.282
0.022154,11.519,11.819,11.961,11.837,12.694,12.233
0.022206,11.466,11.765,11.863,11.783,12.635,12.177
0.022243,11.429,11.727,11.859,11.745,12.595,12.138
0.02228,11.393,11.689,11.835,11.707,12.554,12.099
0.022325,11.347,11.642,11.782,11.66,12.503,12.05
0.022377,11.295,11.589,11.685,11.606,12.446,11.995
0.022414,11.258,11.551,11.681,11.569,12.406,11.956
0.022451,11.222,11.514,11.657,11.532,12.365,11.917
0.022496,11.177,11.467,11.605,11.485,12.316,11.87
0.022548,11.126,11.415,11.509,11.432,12.259,11.815
0.022585,11.09,11.378,11.505,11.395,12.219,11.777
0.022622,11.054,11.341,11.482,11.359,12.18,11.738
0.022668,11.009,11.295,11.43,11.313,12.131,11.691
0.02272,10.959,11.243,11.335,11.261,12.075,11.637
0.022757,10.923,11.207,11.332,11.224,12.035,11.6
0.022793,10.888,11.17,11.309,11.188,11.996,11.562
0.022839,10.844,11.125,11.258,11.143,11.948,11.515
0.022891,10.794,11.074,11.163,11.091,11.893,11.462
0.022928,10.759,11.038,11.161,11.055,11.854,11.425
0.022965,10.724,11.002,11.139,11.019,11.816,11.388
0.023011,10.681,10.958,11.088,10.975,11.768,11.342
0.023063,10.631,10.907,10.994,10.924,11.713,11.289
0.0231,10.597,10.872,10.992,10.889,11.675,11.253
0.023137,10.562,10.836,10.971,10.853,11.637,11.216
0.023183,10.519,10.792,10.92,10.809,11.59,11.171
0.023235,10.471,10.742,10.827,10.759,11.536,11.119
0.023272,10.437,10.707,10.825,10.724,11.499,11.083
0.023309,10.403,10.673,10.805,10.689,11.461,11.046
0.023355,10.36,10.629,10.755,10.646,11.415,11.002
0.023407,10.312,10.58,10.662,10.596,11.361,10.951
0.023444,10.279,10.545,10.661,10.562,11.324,10.915
0.023481,10.245,10.511,10.641,10.527,11.287,10.879
0.023527,10.204,10.468,10.592,10.485,11.241,10.835
0.02358,10.156,10.42,10.499,10.436,11.189,10.785
0.023617,10.123,10.386,10.499,10.402,11.153,10.749
0.023654,10.09,10.352,10.479,10.368,11.116,10.714
0.0237,10.049,10.309,10.431,10.326,11.071,10.671
0.023753,10.002,10.261,10.339,10.277,11.019,10.621
0.02379,9.9694,10.228,10.339,10.244,10.983,10.586
0.023827,9.9368,10.194,10.32,10.21,10.947,10.551
0.023873,9.8963,10.153,10.272,10.169,10.902,10.508
0.023925,9.85,10.105,10.181,10.121,10.851,10.459
0.023962,9.8178,10.072,10.181,10.088,10.816,10.425
0.023999,9.7856,10.039,10.163,10.055,10.78,10.391
0.024046,9.7457,9.9982,10.115,10.014,10.736,10.348
0.024099,9.7,9.9514,10.025,9.967,10.686,10.3
0.024136,9.6682,9.9187,10.026,9.9343,10.651,10.266
0.024173,9.6365,9.8861,10.007,9.9016,10.616,10.232
0.024219,9.5971,9.8457,9.9608,9.8611,10.572,10.19
0.024272,9.5521,9.7995,9.8706,9.8149,10.523,10.143
0.024309,9.5207,9.7673,9.8723,9.7826,10.488,10.109
0.024346,9.4894,9.7351,9.8544,9.7504,10.453,10.076
0.024392,9.4505,9.6952,9.8083,9.7105,10.411,10.035
0.024445,9.4061,9.6496,9.7186,9.6648,10.362,9.9874
0.024482,9.3751,9.6179,9.7209,9.633,10.327,9.9545
0.02452,9.3443,9.5862,9.7034,9.6013,10.293,9.9217
0.024566,9.3059,9.5468,9.6579,9.5618,10.251,9.881
0.024619,9.262,9.5018,9.5687,9.5168,10.203,9.8344
0.024656,9.2315,9.4705,9.5715,9.4854,10.169,9.802
0.024693,9.2011,9.4392,9.5545,9.4541,10.135,9.7696
0.02474,9.1632,9.4004,9.5095,9.4152,10.094,9.7294
0.024793,9.12,9.356,9.4208,9.3708,10.046,9.6835
0.02483,9.0899,9.3251,9.4241,9.3398,10.013,9.6515
0.024867,9.0598,9.2943,9.4075,9.309,9.9797,9.6196
0.024914,9.0225,9.2559,9.3631,9.2706,9.9386,9.5799
0.024967,8.9798,9.2121,9.275,9.2267,9.8915,9.5346
0.025004,8.9501,9.1817,9.2788,9.1962,9.8587,9.503
0.025041,8.9205,9.1513,9.2626,9.1658,9.8261,9.4716
0.025088,8.8837,9.1135,9.2186,9.1279,9.7855,9.4324
0.025141,8.8416,9.0702,9.1311,9.0846,9.739,9.3877
0.025179,8.8123,9.0402,9.1354,9.0545,9.7067,9.3566
0.025216,8.7831,9.0102,9.1196,9.0245,9.6745,9.3256
0.025262,8.7467,8.9729,9.0762,8.9872,9.6345,9.287
0.025316,8.7052,8.9303,8.9891,8.9445,9.5887,9.2428
0.025353,8.6763,8.9006,8.9939,8.9148,9.5568,9.2121
0.02539,8.6475,8.8711,8.9786,8.8852,9.5251,9.1815
0.025437,8.6116,8.8343,8.9357,8.8483,9.4855,9.1435
0.02549,8.5707,8.7922,8.8491,8.8062,9.4403,9.0999
0.025528,8.5422,8.763,8.8544,8.7769,9.4089,9.0697
0.025565,8.5138,8.7338,8.8395,8.7478,9.3776,9.0395
0.025612,8.4784,8.6975,8.7971,8.7114,9.3386,9.0019
0.025665,8.438,8.656,8.711,8.6698,9.294,8.959
0.025703,8.4099,8.6272,8.7167,8.641,9.2631,8.9291
0.02574,8.3819,8.5985,8.7023,8.6122,9.2322,8.8994
0.025787,8.347,8.5626,8.6603,8.5763,9.1937,8.8623
0.02584,8.3071,8.5217,8.5748,8.5353,9.1497,8.8199
0.025878,8.2794,8.4933,8.581,8.5069,9.1192,8.7905
0.025915,8.2517,8.4649,8.5669,8.4785,9.0888,8.7612
0.025962,8.2173,8.4296,8.5255,8.4431,9.0508,8.7246
0.026016,8.1779,8.3892,8.4405,8.4027,9.0074,8.6828
0.026053,8.1506,8.3612,8.4471,8.3746,8.9773,8.6538
0.02609,8.1234,8.3332,8.4334,8.3466,8.9473,8.6249
0.026137,8.0894,8.2984,8.3925,8.3117,8.9099,8.5888
0.026191,8.0506,8.2585,8.3079,8.2718,8.8671,8.5476
0.026228,8.0237,8.2309,8.315,8.2441,8.8374,8.519
0.026266,7.9968,8.2033,8.3018,8.2165,8.8078,8.4904
0.026313,7.9633,8.1689,8.2613,8.1821,8.7709,8.4549
0.026367,7.925,8.1296,8.1772,8.1427,8.7286,8.4142
0.026404,7.8984,8.1023,8.1847,8.1154,8.6993,8.386
0.026442,7.872,8.0752,8.1719,8.0882,8.6702,8.3578
0.026488,7.8389,8.0413,8.1319,8.0543,8.6338,8.3228
0.026542,7.8011,8.0025,8.0483,8.0154,8.5921,8.2826
0.02658,7.7749,7.9756,8.0563,7.9885,8.5632,8.2548
0.026617,7.7488,7.9488,8.0438,7.9617,8.5344,8.2271
0.026664,7.7162,7.9154,8.0043,7.9282,8.4985,8.1925
0.026718,7.6789,7.8771,7.9212,7.8899,8.4574,8.1529
0.026756,7.6531,7.8506,7.9296,7.8633,8.429,8.1254
0.026793,7.6273,7.8242,7.9175,7.8369,8.4006,8.0981
0.02684,7.5952,7.7912,7.8784,7.8038,8.3652,8.064
0.026894,7.5584,7.7534,7.7958,7.766,8.3246,8.0249
0.026932,7.5329,7.7273,7.8046,7.7399,8.2966,7.9978
0.02697,7.5076,7.7012,7.7929,7.7138,8.2686,7.9709
0.027017,7.4759,7.6687,7.7543,7.6812,8.2337,7.9372
0.027071,7.4396,7.6315,7.6721,7.6439,8.1937,7.8987
0.027108,7.4144,7.6057,7.6813,7.6181,8.166,7.872
0.027146,7.3894,7.58,7.67,7.5924,8.1384,7.8454
0.027193,7.3581,7.5479,7.6319,7.5603,8.104,7.8122
0.027247,7.3223,7.5112,7.5501,7.5235,8.0645,7.7742
0.027285,7.2976,7.4858,7.5598,7.498,8.0372,7.7479
0.027322,7.2729,7.4604,7.5488,7.4727,8.01,7.7217
0.02737,7.242,7.4288,7.5111,7.441,7.9761,7.689
0.027424,7.2067,7.3925,7.4298,7.4047,7.9372,7.6515
0.027461,7.1823,7.3675,7.4399,7.3796,7.9103,7.6255
0.027499,7.158,7.3425,7.4293,7.3546,7.8834,7.5997
0.027546,7.1276,7.3113,7.3921,7.3233,7.8499,7.5674
0.027601,7.0927,7.2755,7.3112,7.2875,7.8115,7.5304
0.027638,7.0686,7.2508,7.3217,7.2628,7.785,7.5049
0.027676,7.0446,7.2262,7.3115,7.2382,7.7586,7.4794
0.027723,7.0146,7.1954,7.2746,7.2073,7.7255,7.4475
0.027778,6.9803,7.1602,7.1942,7.172,7.6877,7.411
0.027815,6.9565,7.1358,7.2051,7.1476,7.6615,7.3858
0.027853,6.9329,7.1115,7.1952,7.1233,7.6355,7.3607
0.0279,6.9033,7.0812,7.1588,7.0929,7.6029,7.3293
0.027955,6.8694,7.0464,7.0788,7.0581,7.5655,7.2933
0.027993,6.846,7.0224,7.0901,7.0341,7.5398,7.2685
0.02803,6.8227,6.9984,7.0806,7.0101,7.5141,7.2437
0.028078,6.7935,6.9685,7.0446,6.9801,7.4819,7.2127
0.028132,6.76,6.9342,6.9651,6.9458,7.4451,7.1772
0.02817,6.737,6.9105,6.9767,6.922,7.4197,7.1527
0.028208,6.714,6.8869,6.9676,6.8984,7.3943,7.1283
0.028255,6.6852,6.8574,6.932,6.8688,7.3626,7.0978
0.02831,6.6522,6.8235,6.8529,6.835,7.3263,7.0628
0.028347,6.6295,6.8002,6.8649,6.8116,7.3013,7.0386
0.028385,6.6068,6.7769,6.8561,6.7883,7.2763,7.0145
0.028433,6.5784,6.7478,6.821,6.7591,7.245,6.9844
0.028487,6.5459,6.7144,6.7422,6.7257,7.2092,6.9499
0.028525,6.5234,6.6914,6.7547,6.7027,7.1845,6.9261
0.028563,6.5011,6.6685,6.7462,6.6797,7.1599,6.9023
0.02861,6.4731,6.6398,6.7114,6.6509,7.1291,6.8726
0.028665,6.441,6.6068,6.6331,6.618,7.0937,6.8386
0.028703,6.4189,6.5841,6.6459,6.5953,7.0694,6.8151
0.028741,6.3968,6.5615,6.6378,6.5726,7.0451,6.7917
0.028788,6.3692,6.5332,6.6035,6.5443,7.0147,6.7624
0.028843,6.3376,6.5007,6.5256,6.5118,6.9798,6.7288
0.028881,6.3158,6.4784,6.5387,6.4893,6.9558,6.7057
0.028919,6.2941,6.4561,6.5309,6.467,6.9319,6.6826
0.028966,6.2668,6.4281,6.497,6.4391,6.9019,6.6537
0.029021,6.2356,6.3961,6.4195,6.407,6.8676,6.6206
0.029059,6.2141,6.3741,6.433,6.3849,6.8439,6.5978
0.029097,6.1927,6.3521,6.4255,6.3629,6.8203,6.575
0.029144,6.1659,6.3245,6.392,6.3353,6.7907,6.5465
0.029199,6.1351,6.293,6.3149,6.3037,6.7569,6.5139
0.029237,6.1139,6.2712,6.3288,6.2819,6.7335,6.4914
0.029275,6.0928,6.2495,6.3216,6.2602,6.7102,6.4689
0.029323,6.0663,6.2224,6.2884,6.233,6.6811,6.4408
0.029378,6.0359,6.1912,6.2117,6.2019,6.6477,6.4086
0.029416,6.015,6.1698,6.226,6.1804,6.6247,6.3864
0.029454,5.9942,6.1484,6.2191,6.159,6.6017,6.3643
0.029501,5.9681,6.1217,6.1863,6.1322,6.573,6.3366
0.029556,5.9382,6.0909,6.11,6.1014,6.5401,6.3049
0.029594,5.9176,6.0698,6.1246,6.0803,6.5174,6.283
0.029632,5.8971,6.0487,6.1181,6.0592,6.4948,6.2612
0.02968,5.8713,6.0223,6.0857,6.0327,6.4664,6.2339
0.029735,5.8418,5.992,6.0097,6.0024,6.4339,6.2026
0.029773,5.8215,5.9712,6.0247,5.9816,6.4116,6.181
0.029811,5.8012,5.9504,6.0185,5.9608,6.3893,6.1595
0.029859,5.7759,5.9244,5.9864,5.9347,6.3614,6.1326
0.029914,5.7468,5.8945,5.9109,5.9048,6.3293,6.1017
0.029952,5.7267,5.874,5.9262,5.8842,6.3073,6.0805
0.02999,5.7068,5.8535,5.9202,5.8637,6.2853,6.0593
0.030038,5.6818,5.8279,5.8886,5.838,6.2577,6.0327
0.030093,5.653,5.7984,5.8134,5.8085,6.2261,6.0023
0.030131,5.6333,5.7781,5.829,5.7882,6.2044,5.9813
0.030169,5.6136,5.758,5.8234,5.768,6.1827,5.9604
0.030217,5.589,5.7326,5.7921,5.7427,6.1556,5.9342
0.030272,5.5606,5.7036,5.7173,5.7136,6.1244,5.9042
0.03031,5.5412,5.6836,5.7332,5.6936,6.103,5.8836
0.030348,5.5218,5.6637,5.7279,5.6737,6.0817,5.863
0.030396,5.4975,5.6388,5.697,5.6487,6.0549,5.8372
0.030451,5.4695,5.6101,5.6225,5.62,6.0241,5.8075
0.030489,5.4504,5.5905,5.6388,5.6003,6.003,5.7872
0.030527,5.4312,5.5708,5.6337,5.5807,5.982,5.7669
0.030575,5.4073,5.5462,5.6032,5.5561,5.9556,5.7414
0.030631,5.3797,5.518,5.5291,5.5278,5.9253,5.7122
0.030669,5.3608,5.4986,5.5457,5.5083,5.9045,5.6921
0.030707,5.342,5.4793,5.5409,5.489,5.8837,5.6721
0.030755,5.3183,5.455,5.5107,5.4647,5.8577,5.6471
0.03081,5.2912,5.4271,5.4369,5.4368,5.8278,5.6182
0.030848,5.2725,5.408,5.4539,5.4177,5.8073,5.5985
0.030886,5.2539,5.389,5.4494,5.3986,5.7868,5.5788
0.030934,5.2306,5.365,5.4195,5.3746,5.7612,5.554
0.03099,5.2039,5.3376,5.3461,5.3471,5.7317,5.5256
0.031028,5.1855,5.3187,5.3634,5.3283,5.7115,5.5061
0.031066,5.1672,5.2999,5.3592,5.3094,5.6913,5.4867
0.031114,5.1442,5.2763,5.3296,5.2858,5.666,5.4623
0.03117,5.1178,5.2493,5.2566,5.2587,5.637,5.4343
0.031208,5.0997,5.2307,5.2741,5.2401,5.6171,5.415
0.031246,5.0816,5.2122,5.2702,5.2216,5.5972,5.3959
0.031294,5.0589,5.1889,5.241,5.1983,5.5722,5.3718
0.03135,5.0329,5.1622,5.1683,5.1715,5.5436,5.3442
0.031388,5.0151,5.1439,5.1862,5.1532,5.5239,5.3253
0.031426,4.9973,5.1256,5.1825,5.1349,5.5044,5.3064
0.031474,4.9749,5.1027,5.1537,5.112,5.4798,5.2827
0.03153,4.9492,5.0764,5.0813,5.0856,5.4515,5.2555
0.031568,4.9316,5.0583,5.0995,5.0675,5.4322,5.2368
0.031606,4.9141,5.0403,5.0961,5.0495,5.4128,5.2182
0.031654,4.8921,5.0177,5.0675,5.0269,5.3886,5.1948
0.03171,4.8668,4.9918,4.9955,5.0009,5.3608,5.1679
0.031748,4.8494,4.974,5.014,4.9831,5.3417,5.1495
0.031786,4.8321,4.9562,5.0108,4.9653,5.3226,5.1312
0.031835,4.8104,4.9339,4.9826,4.943,5.2987,5.1081
0.03189,4.7855,4.9083,4.9109,4.9174,5.2713,5.0817
0.031929,4.7684,4.8908,4.9297,4.8998,5.2525,5.0635
0.031967,4.7513,4.8733,4.9268,4.8823,5.2337,5.0454
0.032015,4.7299,4.8513,4.8989,4.8603,5.2101,5.0227
0.032071,4.7053,4.8261,4.8275,4.835,5.1831,4.9966
0.032109,4.6884,4.8088,4.8466,4.8177,5.1645,4.9787
0.032147,4.6716,4.7916,4.844,4.8005,5.146,4.9609
0.032196,4.6505,4.7699,4.8164,4.7788,5.1228,4.9385
0.032251,4.6263,4.745,4.7453,4.7539,5.0961,4.9128
0.03229,4.6097,4.728,4.7647,4.7368,5.0778,4.8952
0.032328,4.5931,4.711,4.7623,4.7198,5.0596,4.8776
0.032376,4.5723,4.6897,4.7351,4.6984,5.0367,4.8555
0.032432,4.5484,4.6651,4.6643,4.6739,5.0104,4.8301
0.03247,4.532,4.6483,4.6839,4.657,4.9924,4.8128
0.032509,4.5157,4.6316,4.6818,4.6403,4.9744,4.7954
0.032557,4.4951,4.6105,4.6549,4.6192,4.9519,4.7737
0.032613,4.4716,4.5863,4.5844,4.595,4.9259,4.7487
0.032651,4.4554,4.5698,4.6043,4.5784,4.9082,4.7315
0.03269,4.4393,4.5533,4.6025,4.5619,4.8905,4.7145
0.032738,4.4191,4.5325,4.5758,4.5411,4.8682,4.693
0.032794,4.3959,4.5087,4.5057,4.5172,4.8426,4.6684
0.032832,4.38,4.4924,4.5259,4.5009,4.8251,4.6515
0.032871,4.3641,4.4761,4.5243,4.4846,4.8077,4.6347
0.032919,4.3442,4.4556,4.4979,4.4641,4.7857,4.6135
0.032975,4.3212,4.4321,4.428,4.4406,4.7605,4.5892
0.033014,4.3056,4.416,4.4485,4.4245,4.7433,4.5726
0.033052,4.2899,4.4,4.4472,4.4084,4.7261,4.556
0.0331,4.2703,4.3798,4.4211,4.3882,4.7045,4.5351
0.033156,4.2477,4.3567,4.3515,4.365,4.6796,4.5112
0.033195,4.2322,4.3408,4.3723,4.3492,4.6626,4.4948
0.033233,4.2168,4.325,4.3712,4.3333,4.6457,4.4784
